SK_ID_CURR,TARGET
107559,0.2022376425059051
107561,0.018945693294964778
107564,0.040122447658673364
107668,0.03432646808328182
107721,0.21605033344555896
107790,0.037375854967753246
107955,0.01587827865966712
107962,0.09952230609023119
107993,0.013620651997987765
108016,0.020064331075114707
108082,0.0407246948977566
108089,0.04512931124068949
108135,0.017728498200542606
108192,0.06594083881941781
108249,0.01186188444854177
108438,0.19056626616101127
108473,0.03830672955675206
108474,0.0605118680302756
108476,0.026902947637290963
108514,0.09600690555743042
108517,0.018285528401652828
108555,0.19829894648215995
108572,0.018117731725461626
108655,0.011034376780069993
108656,0.03365223151486329
108682,0.07207651400085092
108767,0.11614612168301425
108802,0.0522117658127432
108901,0.15153096446768616
108929,0.2898851143780238
108943,0.09875114453839472
108948,0.026447934521565488
108953,0.04348496650954914
108987,0.02355262572458053
109001,0.11036274390656566
109021,0.034872996410911884
109084,0.10263770174616477
109092,0.0045176933814855295
109093,0.05697102200611102
109114,0.19808340995644866
109126,0.15457505945045233
109196,0.07400062082832509
109342,0.04533866897736027
109367,0.028116892957523027
109429,0.1690638437226094
109484,0.011966679438528348
109551,0.09594333582071196
109637,0.27386615417186655
109735,0.03025909392094669
109883,0.020708515418497546
109985,0.13844521027554654
110080,0.01153017127992437
110094,0.051604217332082675
110258,0.010117818057866516
110282,0.03657846948406837
110286,0.08989749409158308
110304,0.018801870550332996
110364,0.05963784872006347
110371,0.12750643669272588
110401,0.320995958121755
110471,0.20894895124710927
110601,0.5148623570317387
110602,0.03252954989993415
110604,0.04705986586118136
110652,0.07451976762337136
110682,0.170463542523537
110708,0.021075590106572274
110717,0.044443616490948704
110774,0.05333605979359449
110881,0.09325083984988503
111030,0.02596289450147137
111045,0.05939592077580129
111084,0.11729634406662878
111104,0.011065760479047799
111127,0.014175764871149387
111168,0.04580571571148075
111174,0.08215095871533602
111197,0.03502721283721038
111222,0.009662796562084046
111228,0.020446193466814973
111258,0.013601433488075947
111338,0.015194118301605525
111367,0.023211693079500502
111456,0.05563291762157051
111567,0.13469513808046732
111627,0.019157108126037995
111641,0.19767374218512151
111664,0.08954884950708387
111694,0.058355259815247994
111709,0.017785864084014887
111715,0.07122960290465867
111730,0.01831315634040406
111747,0.03597808483453823
111760,0.015632864443678146
111776,0.02986616137837873
111793,0.048546817193548274
111843,0.09332521533238056
111893,0.04313428575083798
111912,0.05203617801698664
112020,0.040793431385527
112039,0.04251637366400463
112054,0.008792273004832521
112100,0.06164807830809448
112199,0.046712586489376984
112265,0.11450798643528318
112284,0.05286595258336554
112295,0.23792082885646015
112312,0.07823608275859624
112313,0.03404942679745776
112357,0.06724677365908896
112385,0.020717028234464092
112469,0.0766127154958422
112535,0.10330918433933889
112552,0.06669607859431888
112577,0.048625268299042367
112688,0.01553244005670632
112735,0.026100712378436145
112769,0.03548890711866874
112794,0.08011668692186165
112796,0.020927342146749676
112829,0.1281960672688141
112831,0.18827949664838914
112847,0.015092189678567711
112946,0.12332809246780001
112971,0.07281102304812281
112978,0.10354275717390994
113007,0.23021952468966772
113020,0.0920919817047684
113032,0.011074959405927086
113066,0.053796121206516286
113067,0.1279314264123608
113108,0.012357352113772332
113134,0.10742032046310748
113201,0.18294040056651714
113248,0.017842975145784534
113332,0.055167202267918596
113361,0.018376083216965457
113368,0.013136609197729836
113393,0.11345962034574113
113397,0.03334184221754284
113402,0.03007435852918112
113403,0.05751104897903247
113413,0.03492650860611481
113435,0.2607799478923442
113549,0.03082123811951526
113602,0.06437534004789884
113616,0.02779619642459971
113627,0.5659485737942724
113631,0.30555555440564425
113652,0.11803476316564576
113672,0.08541417167360627
113680,0.016470258523843716
113695,0.06333544608218243
113733,0.011323784231937964
113777,0.007034774567933096
113788,0.05047198130662412
113829,0.036290268985771354
113841,0.023700458728967075
113887,0.14863657904557012
113894,0.04254582958537308
113930,0.1387616094626816
113945,0.056609955390674045
113999,0.49469677829667646
114068,0.009507254332487126
114095,0.0163577431072504
114114,0.2720315063724826
114207,0.044797003378560823
114253,0.08732220957944957
114265,0.018229780342571566
114273,0.2583960282704934
114280,0.1914704316921039
114281,0.054129352453496364
114310,0.1413418168822777
114339,0.0993870184832034
114382,0.12278697369985749
114415,0.09131719166805774
114434,0.02430415710702023
114688,0.21235087633624528
114741,0.11955451458511183
114780,0.12756024426800333
114791,0.03921263150577628
114857,0.027077446947064716
114858,0.049401894277764515
114875,0.03822234843597211
115147,0.15643080927154185
115200,0.043546838506764975
115290,0.094538913264797
115311,0.008931544001225375
115373,0.05025236597712717
115401,0.05869941899039594
115407,0.018067970134368564
115427,0.09160031593287775
115459,0.05982609655200789
115495,0.023404155589663456
115500,0.022784985664884072
115580,0.04753963694524805
115708,0.030970440385233278
115781,0.015551120592009736
115841,0.10605098174167409
115857,0.02317639170125941
115860,0.022845850211247513
115980,0.04700928756155028
116093,0.025810763044008925
116102,0.10658179026565973
116141,0.02473392264623907
116167,0.015683514383477974
116168,0.07616008781243223
116210,0.16763757652478334
116215,0.21351418439995393
116223,0.023512989890343318
116241,0.013215298187549768
116312,0.008301174561208081
116448,0.030800901421557267
116491,0.022680555038766266
116562,0.06887681508712838
116578,0.02216060904210569
116584,0.013333987969911561
116597,0.08345773820119037
116609,0.03140007585161056
116729,0.012770232674057764
116737,0.10924508420419846
116829,0.04033074048790621
116859,0.05653159200860848
116872,0.07192290091688341
116882,0.07099386540134957
116974,0.03372377028489853
117007,0.055577285920889
117142,0.022024235746616654
117217,0.02570037993677084
117224,0.0441318669798075
117239,0.06385559524816316
117249,0.08613320756341047
117287,0.03826254177207151
117299,0.02582304327102076
117321,0.0296364089785959
117362,0.22606808115235782
117375,0.02357603459576342
117392,0.023681086768754613
117400,0.07302799043131561
117406,0.1389226984116941
117418,0.06510795944008747
117428,0.01821955878153901
117448,0.04511467569394164
117449,0.01325936932171712
117483,0.15410759720290299
117495,0.0477700167624967
117527,0.14159689212591398
117557,0.036137449396752286
117633,0.01722267447773605
117661,0.0113331982984909
117662,0.08347766764727296
117737,0.06823508843867312
117801,0.07295497941543816
117967,0.2764212042863291
118018,0.18989012493323876
118025,0.1240238661572344
118072,0.1373237638172477
118144,0.058723955909758735
118202,0.20231156395914957
118205,0.060264253116913934
118358,0.02302589955805793
118379,0.0732246489377308
118387,0.028541322250387188
118428,0.05375833873369452
118558,0.03052936614371048
118641,0.04221337745418131
118697,0.03481306437604992
118789,0.021559365724930748
118871,0.3632393499913519
118888,0.0507981934845034
118894,0.08011901221410062
118905,0.2363924903841565
118911,0.014510232003854293
119001,0.04735668251718797
119011,0.021897179068827877
119025,0.011177289088911906
119079,0.006630639148040874
119109,0.050422792369596174
119125,0.017816372943071458
119169,0.052470543904577616
119270,0.10776476582209146
119395,0.04033122532242444
119430,0.1126999509858236
119500,0.06938914083365962
119518,0.022975483203602137
119540,0.1014566289377674
119595,0.19775318480911627
119616,0.06271800895534879
119618,0.054927539994933466
119628,0.04637936434953019
119697,0.058463233755169416
119709,0.050835032106909955
119731,0.09373503362250835
119813,0.2665832035982348
119994,0.02833663334183492
119999,0.12275830456514475
120076,0.022892488026122492
120227,0.107402300588977
120233,0.051112585207318394
120304,0.03835760668266981
120320,0.09257818603626698
120343,0.027206925637928005
120404,0.008541135319595878
120408,0.1553973876679535
120422,0.03405780976727916
120541,0.2957165758081012
120681,0.09709177476106176
120691,0.16501821485827287
120777,0.020305021994185296
120857,0.061190379938242966
120891,0.026582022863084434
120953,0.01416390486633986
120977,0.03214563605366564
120980,0.24975048265202232
121013,0.02070840817766048
121046,0.010881014827305989
121181,0.03827126702169584
121281,0.13507506603712383
121283,0.01062230539375454
121296,0.021705449848702773
121323,0.010594573444584454
121351,0.0535606323702545
121438,0.10025460416917759
121513,0.03383828323239787
121552,0.1894821892555414
121588,0.017761350830501083
121596,0.05960209836862749
121626,0.08597947621102074
121630,0.2857709716304443
121791,0.046764522449476265
121863,0.00750095488872876
121901,0.052918730740820784
121947,0.03658125950226811
121978,0.0816645553740829
122069,0.041385841586394585
122260,0.1144256746338557
122301,0.02437270564214138
122322,0.053719972315779636
122323,0.016511169770513753
122324,0.028179203606206436
122392,0.21573142910060486
122409,0.08016664983158911
122411,0.1450140263312358
122517,0.23136910368736482
122644,0.025144213439403172
122699,0.22373453531658316
122706,0.08679544061750369
122712,0.08383604807079896
122731,0.0065151859190550245
122736,0.12385564098356747
122816,0.010569941923763853
122826,0.08588109461434076
122838,0.06837348939010003
122871,0.055715507770011614
123009,0.08372659115199627
123025,0.18205467135752368
123051,0.03235523358257194
123056,0.09050190220589753
123110,0.039519562137485524
123207,0.024448999635213842
123257,0.019371692976427345
123263,0.14466545210147758
123292,0.039120548627831105
123330,0.11177371860230009
123343,0.005098696678083925
123345,0.05857772668008762
123384,0.07082309579491138
123389,0.021662765643284863
123457,0.04328777841264398
123489,0.08008668295757158
123513,0.05352681229792009
123554,0.08083012242088629
123572,0.011044868975962099
123574,0.13914034315994311
123576,0.050328956748283506
123584,0.027848054469201324
123622,0.03709077482412151
123659,0.03524920514694611
123709,0.11109338692168316
123793,0.19917171581193885
123809,0.06038513261784019
123839,0.020984634139843323
123879,0.2315415152639982
123888,0.08175160794019246
123891,0.03878737247113657
123942,0.038523090624722825
123977,0.038045996186405216
124057,0.04804099288411386
124079,0.08048200724563599
124095,0.04253687666156126
124168,0.15265944518997565
124181,0.044122866143298946
124197,0.009672540145771435
124225,0.059373973491999917
124231,0.15736834991056417
124263,0.042995896886069376
124303,0.038077764215975876
124319,0.09360632931039255
124393,0.060719357075627894
124416,0.06942046341800663
124431,0.15749769650845993
124441,0.03948968221147577
124493,0.27294851078253174
124503,0.0554141769174191
124597,0.11301684073830126
124625,0.06564137701205627
124647,0.10670976746855143
124675,0.020143032443082638
124696,0.2293147729133328
124702,0.045845107218793535
124719,0.017388645555656883
124732,0.012304356366364589
124734,0.05544797680808923
124737,0.015498034464701377
124844,0.06391781925564431
124866,0.02058298600451007
124931,0.07483368058465743
124940,0.22659245444907636
124949,0.031461718667436245
124974,0.03434584774467687
125031,0.03811346482185265
125046,0.015545241542301453
125052,0.014586881999353797
125093,0.04853022701928
125104,0.10703256238576597
125149,0.04252633022543466
125177,0.03253022670490278
125268,0.4081533541750607
125384,0.022001745167968483
125393,0.03735254700041722
125394,0.30993361917128137
125414,0.34782495783852674
125488,0.029907849051025063
125500,0.21019631854811616
125524,0.045164583252697406
125628,0.02124323118557981
125758,0.0537647984858533
125886,0.03757351099536318
125957,0.06760497485894087
125972,0.033980434752237935
125984,0.2817468249028716
125990,0.14765486649348586
126067,0.03311540620762518
126121,0.015129162117762279
126136,0.19036640600440086
126203,0.012577536114515822
126274,0.06463813351126714
126310,0.044968612336891096
126341,0.14436470339436341
126370,0.014808903583881773
126448,0.030354600497076435
126468,0.02062664995718624
126533,0.048835872550680975
126602,0.0381778063888976
126614,0.025201456221169708
126685,0.01302566796480711
126688,0.07127413159834879
126817,0.04898675713822138
126880,0.04669763558348441
126913,0.05017334384900248
126963,0.016431791811142748
126965,0.2902166010984383
126968,0.20688441135887398
126995,0.19183248745610726
127038,0.046896187829442555
127111,0.03139051081738191
127226,0.1888509632656643
127230,0.08585713839589212
127304,0.0170293065483747
127336,0.04890212691689904
127407,0.1311885627486046
127418,0.33158633336463966
127432,0.0139228646606083
127464,0.08601502179175366
127562,0.032604616235912966
127593,0.05168526683881248
127733,0.05614437944176558
127739,0.13022161446104194
127878,0.2550260671397187
127920,0.026313319320382104
127932,0.023514002681242888
127933,0.2523114588861418
127961,0.02682242202477546
127967,0.22666825605169172
127991,0.023642180750182998
128217,0.10504825314567212
128274,0.049643956456816976
128383,0.03070061277804584
128423,0.028796879610100173
128438,0.19665346496837657
128528,0.017565150341614332
128560,0.05461888869342808
128568,0.042126599370041824
128578,0.016563755327553303
128720,0.06432166576705127
128782,0.13110260352434186
128830,0.30425943225095137
128859,0.02663642233429651
128874,0.06944827821130542
128884,0.026147113083529645
128957,0.03144005195954479
129010,0.01846930990195232
129042,0.038177674312056306
129088,0.02611291380641013
129106,0.0825007187581602
129141,0.09785030395933753
129222,0.05621810330332174
129235,0.006116793146849379
129284,0.05956618193371865
129345,0.013779126944709836
129349,0.1039096657011829
129358,0.13340488481817014
129442,0.03632647149345304
129535,0.31935003108529036
129545,0.05069810122840205
129597,0.08857764460026753
129632,0.022201061195112913
129720,0.021920395134034657
129768,0.02273050721423983
129959,0.06281272017628586
129987,0.012902964527599143
130051,0.05503138945689173
130062,0.10210892994218329
130066,0.0732765129262046
130125,0.21365323115963847
130205,0.12117501561539523
130278,0.07822904111784429
130329,0.018198738560263984
130339,0.02538111724400512
130389,0.03401250954864578
130467,0.04477168287551785
130495,0.08646488238991433
130497,0.053566846134482954
130528,0.0298387785003677
130771,0.03985371434875296
130795,0.0922110117123757
130828,0.07917090296299706
130906,0.03657097856029815
130930,0.0309132482181614
130947,0.2031530265931312
131009,0.053816233304263786
131033,0.013902984970139955
131093,0.04833324114164092
131163,0.012303198517669558
131268,0.16262089347280975
131271,0.019340720392211408
131290,0.08365361874397596
131300,0.04654569685549015
131306,0.050413800602788834
131388,0.1103373540773027
131476,0.01480278651770516
131479,0.2740045562633709
131548,0.021649693691485082
131576,0.09021433780497026
131628,0.08748631038366896
131709,0.041883816305480825
131747,0.04794593769553368
131764,0.039105256965252654
131798,0.031304387688765645
131815,0.054606944997517184
131895,0.023257822883363904
131896,0.02552291932149911
131936,0.015409482487934329
131941,0.10753561842993412
131983,0.03136484154431743
132009,0.029069722688359823
132012,0.03157001363636989
132013,0.031185127717709576
132082,0.01834468430952837
132086,0.026495985542897792
132089,0.032428640052071946
132110,0.08550603729959229
132134,0.042725563384768975
132150,0.037111183940399695
132164,0.02983808688692047
132182,0.11449668379924544
132223,0.052934625481326165
132242,0.02353021946885046
132319,0.10106185300636279
132383,0.05399800070926802
132456,0.06588039008818776
132462,0.011261455659635357
132490,0.02965318433428881
132521,0.18084932079322794
132555,0.052388610651643616
132615,0.024709538039531055
132723,0.2917877230503035
132732,0.03539962930649387
132882,0.022645643674880322
132885,0.23389233448052602
132912,0.01629883995211901
132940,0.07959004944422113
132974,0.11321220821770415
132996,0.03240709387080765
133038,0.14929433335906014
133053,0.04064116318756211
133063,0.0928450843914993
133122,0.012090096269132102
133184,0.01767672337262202
133247,0.040937828013549435
133271,0.14974212531414546
133296,0.3142760413099273
133333,0.0555724248440487
133404,0.007847104966077503
133465,0.03927337735590489
133511,0.04600510010273127
133515,0.05618062576788621
133569,0.057862014454278715
133570,0.018060969865083803
133587,0.1990637809019093
133645,0.03441842806214562
133655,0.01877018645624037
133664,0.015799147736132963
133730,0.023438743773354018
133760,0.03223276723676914
133841,0.07080268727015394
133916,0.17683004335453753
133936,0.04433860119088985
133956,0.08738709635755385
133957,0.05623186367513804
134045,0.02796863465356879
134050,0.17632130024102904
134056,0.1797764382634065
134082,0.13336966990680993
134085,0.10205021898275174
134118,0.007333690722026267
134216,0.02787837732848928
134218,0.029332820325490984
134234,0.034134666276190107
134273,0.020752032975344486
134307,0.033003613970975496
134325,0.056389859329898644
134338,0.10151322434545597
134369,0.2859085552683877
134399,0.13856531201555777
134501,0.2872535657125571
134622,0.018540584726814215
134807,0.03942967654833137
134824,0.09399153808288102
134865,0.0333028893503083
134918,0.02995506515263573
134950,0.04532890728605628
135053,0.07719456590640633
135136,0.14248892181630235
135186,0.08014112946916893
135188,0.06516711685700223
135275,0.10373901081826489
135299,0.06833658390578594
135309,0.01671785988201966
135359,0.04519000905288553
135380,0.011978270152581441
135393,0.028947551460195967
135445,0.24988562569973155
135523,0.33040888907323257
135540,0.07825577492037136
135596,0.020989450120051316
135607,0.010897914765419812
135672,0.321403743314983
135678,0.25994037139539444
135704,0.03732384730471151
135737,0.05289320706532138
135755,0.023206907664236547
135756,0.020811138763689865
135823,0.13645337373763772
135843,0.07381234204339322
135865,0.05294843299270174
135888,0.019563385945930226
135966,0.34675670953490495
135967,0.027803182724860293
136103,0.029693187290825086
136185,0.05378231404325666
136211,0.09046782872826535
136255,0.021963773328678427
136277,0.10334212098569151
136289,0.03477733350196889
136302,0.12382724286068052
136317,0.15416939872818064
136417,0.012316927611895071
136429,0.12242284417710468
136620,0.048034106032559344
136625,0.029863708007499143
136660,0.01354000085101575
136762,0.11944437451320164
136862,0.38816159161416985
136967,0.14170678480602403
136968,0.24862497761421018
136972,0.05603975064496792
137045,0.04871385897447747
137193,0.16699002671260854
137204,0.20040779429102357
137287,0.07631579978336661
137354,0.23613217188879973
137465,0.12751005780853736
137476,0.042234449013659456
137515,0.08388573814320306
137614,0.030387957200308163
137651,0.055463119483181
137673,0.04075270997876456
137687,0.09060718599646228
137689,0.025926685736942522
137741,0.008139103375803203
137747,0.031798528538370376
137761,0.018315959145489488
137807,0.045054863186321036
137809,0.06812314748403143
137846,0.07565926433480187
137862,0.01735287885688949
137878,0.019798479583657536
137883,0.036362452883591696
137913,0.14406174352752743
137934,0.06031070582805092
137960,0.06181790146537324
138007,0.03635037665271413
138008,0.08593336431862628
138025,0.19909698912449697
138105,0.030621111127003754
138129,0.008966203044432798
138150,0.018893256234772976
138156,0.029909580579094836
138177,0.035228800424694715
138193,0.10384505814426942
138274,0.04648233995332785
138317,0.022505588438771585
138419,0.046596343006365296
138425,0.0580695725207632
138454,0.055610896141372844
138465,0.014783171497645464
138519,0.08671236525253381
138520,0.05293051200655696
138556,0.08156769408491002
138560,0.00901352049866352
138744,0.10543276810141791
138756,0.1103624202087356
138819,0.07916675147095287
138871,0.12082149184641414
138893,0.03274760759436579
138922,0.24429979801807214
139092,0.0733619449819309
139098,0.050024309079815185
139145,0.019808091326669046
139186,0.04772152981991129
139189,0.07695789120202579
139208,0.0061593368821499395
139225,0.11047273654558996
139226,0.027465593255710862
139231,0.08517132080885279
139256,0.025939785477638744
139268,0.04647090696889523
139319,0.01900791206332531
139321,0.07514032652775786
139326,0.03419579488361774
139415,0.08715350061368105
139462,0.3270783083675175
139463,0.29460881822608215
139486,0.012526124147476963
139516,0.08934312872671067
139545,0.06894609484016226
139564,0.0363142180949026
139568,0.037615367247853776
139673,0.02939460433475569
139714,0.058824537123277315
139737,0.24737797660240618
139763,0.08474240625635898
139774,0.1510717627517668
139788,0.20712347473136955
139794,0.1282067233798876
139834,0.07152652652757534
139843,0.1545193508016428
139865,0.1422271461095983
139876,0.021438774110529794
139903,0.16988225610251362
139934,0.07886820988831131
139958,0.04270037195665205
139995,0.046825250113148774
140039,0.00805863556477149
140131,0.3386044425785205
140132,0.021786630815432494
140144,0.012763478063259982
140204,0.10066748821370858
140248,0.042526510228313406
140312,0.12876141459374435
140318,0.13533317202692302
140325,0.1062002326311397
140343,0.03821029030129545
140378,0.11496814644323332
140382,0.040124916753433514
140384,0.055855120142335284
140452,0.031183410377817734
140693,0.06735609929832266
140749,0.25099403082600885
140750,0.03316422019527878
140778,0.12629588407944886
140802,0.014399120552684292
140938,0.01743214667172176
140944,0.07048159420458279
140993,0.0276083778856812
141004,0.0485736381214694
141150,0.20201982081054687
141160,0.19764516774811233
141213,0.024647825245753326
141298,0.17078212626841563
141320,0.023438579254287148
141329,0.048914505516219176
141356,0.03219930102730393
141377,0.057072497268937136
141389,0.06841709769248452
141410,0.07184395519958689
141414,0.08238581810902931
141422,0.06289285360367183
141493,0.038670917938517055
141515,0.015804022903150514
141528,0.030496834285855964
141573,0.06263885103917285
141637,0.05552498924628383
141640,0.14713998244548118
141744,0.0761766893145093
141809,0.04546978661266523
141815,0.19424764002739103
141870,0.1232236951552757
141949,0.02215173063193031
141959,0.02238319266993349
141997,0.10632914739395893
142005,0.04217767280288963
142038,0.011345601950176714
142064,0.06287738007645197
142084,0.13713588981233676
142115,0.031175825476729296
142163,0.03459018658051761
142186,0.04390458506260842
142237,0.019433241443360175
142289,0.05869186111146928
142294,0.009739500677319358
142305,0.06975750629826175
142339,0.04019182247035431
142383,0.12776986645236743
142396,0.24357733397009482
142427,0.0074070378089192476
142446,0.03963279145699868
142478,0.03579152442307447
142495,0.027522603111608843
142558,0.04672613744106423
142579,0.040900219500239504
142671,0.07537574579121396
142686,0.04698511791271509
142704,0.04323510023881829
142728,0.040355250282451675
142795,0.12058090740569331
142872,0.014067041486955124
142906,0.04620139133338289
142976,0.01736890603084353
143060,0.026667072549199703
143089,0.038039902094858406
143153,0.09737968548398461
143187,0.05310548832399434
143278,0.13286107362669505
143328,0.1332117903890981
143336,0.05517581902083563
143353,0.015673396485711092
143385,0.291527077954756
143393,0.1410519775872379
143396,0.1334043473272579
143422,0.010811513607541037
143431,0.018591689887372788
143538,0.06971112921332225
143550,0.12259065836715864
143576,0.10293001646703077
143597,0.055867817799303096
143605,0.013957952825439327
143679,0.02343379672458011
143703,0.09195299472698526
143825,0.015514825450181456
143948,0.01460497605936733
143971,0.04363742951234379
143991,0.08320373443210399
144057,0.03268837919538824
144092,0.019069065777380382
144139,0.05164400159441197
144168,0.06836307926252828
144227,0.010759579056573522
144282,0.10089647469735843
144324,0.20624850573832829
144333,0.06309601372686446
144365,0.04284343179417107
144416,0.0568094782016294
144422,0.036191603474796455
144446,0.07042503294966278
144498,0.22784253205471217
144499,0.03728512209157985
144611,0.05177699683971471
144729,0.053930286835702744
144767,0.02874860544806476
144835,0.10979375490481229
144849,0.02580472996935578
144870,0.025682169950498355
144904,0.029809109064943672
144979,0.09025805862427472
144991,0.05377782973581226
145006,0.015380093594245284
145007,0.0450932654771329
145008,0.02410216101538207
145011,0.008051664784828364
145025,0.026865467728969562
145154,0.053226761560736184
145158,0.012311298580478431
145196,0.22161593045143343
145249,0.017159607697138795
145288,0.12312895051601157
145309,0.04737835151204364
145354,0.018068413238495343
145481,0.03255773038500248
145521,0.015083270080154459
145554,0.036366668546736675
145563,0.07173470452292528
145654,0.0293556003429084
145819,0.015881196630530177
145907,0.07712986725662623
145943,0.03675528979207686
145962,0.05389557405054585
145974,0.00857620866353277
145976,0.07226813801661924
145988,0.35031536479306147
145989,0.02521971390611835
145991,0.06829945975064361
146000,0.2548796923613392
146028,0.09280247792099026
146059,0.024606880455063682
146060,0.3968653633123023
146086,0.01689094547954615
146090,0.6105475279182062
146094,0.2190870790913303
146097,0.011645560758501185
146146,0.16406421502894655
146159,0.041593034014229174
146176,0.05306958223660951
146199,0.030093750377353626
146256,0.011388087266952361
146277,0.079907331983319
146303,0.015464466105826911
146305,0.11330168317039499
146344,0.036972487724667165
146428,0.07622913914154238
146466,0.01294286500330457
146502,0.0658824162341243
146516,0.07382124558541502
146562,0.08248333794136416
146574,0.06240082454075145
146591,0.015924905796642016
146614,0.4941432309678943
146631,0.18395046203877374
146810,0.03335066151255801
146842,0.13708915715831207
146979,0.07864014693112954
146984,0.0156314827646444
146997,0.12620488710374075
147060,0.015719038329875205
147083,0.034334187659011625
147127,0.021904999618528192
147128,0.07914031359554295
147224,0.015351900371206841
147294,0.04881437931456161
147457,0.027371016928354582
147463,0.029091300442228584
147469,0.06175073302075308
147476,0.21955105275664988
147527,0.03871392587662361
147587,0.013442355089837243
147711,0.016300322519778008
